texto_sesgado,texto_corregido,tipo_sesgo,explicacion,label_id,texto_seschado,texto_sesgrado,texto_sesjado
Buscamos persona responsable de restaurante con experiencia en atención al cliente y trabajo en equipo.,Buscamos persona responsable de restaurante con experiencia en atención al cliente y trabajo en equipo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca profesional de ingeniería de proyectos con experiencia en gestión de obras y cumplimiento de normas de seguridad.,Se busca profesional de ingeniería de proyectos con experiencia en gestión de obras y cumplimiento de normas de seguridad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se solicita profesional de recursos humanos para gestión de selección y desarrollo con perspectiva de inclusión.,Se solicita profesional de recursos humanos para gestión de selección y desarrollo con perspectiva de inclusión.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos profesional de marketing digital con experiencia en campañas en redes sociales y análisis de datos.,Buscamos profesional de marketing digital con experiencia en campañas en redes sociales y análisis de datos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se requiere analista financiero con habilidades en contabilidad y manejo de herramientas ERP.,Se requiere analista financiero con habilidades en contabilidad y manejo de herramientas ERP.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Buscamos persona técnica de mantenimiento para edificio, disponible para turnos rotativos.","Buscamos persona técnica de mantenimiento para edificio, disponible para turnos rotativos.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Institución educativa busca docentes con experiencia en metodologías inclusivas y atención a la diversidad.,Institución educativa busca docentes con experiencia en metodologías inclusivas y atención a la diversidad.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Solicitamos docente de educación primaria con enfoque en la diversidad y metodologías inclusivas.,Solicitamos docente de educación primaria con enfoque en la diversidad y metodologías inclusivas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona desarrolladora full-stack con al menos 3 años de experiencia en JavaScript y trabajo colaborativo.,Buscamos persona desarrolladora full-stack con al menos 3 años de experiencia en JavaScript y trabajo colaborativo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Organización sin fines de lucro busca profesional de proyectos con experiencia en cooperación internacional y sensibilidad intercultural.,Organización sin fines de lucro busca profesional de proyectos con experiencia en cooperación internacional y sensibilidad intercultural.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Instituto de investigación busca persona investigadora postdoctoral con trayectoria en biología molecular.,Instituto de investigación busca persona investigadora postdoctoral con trayectoria en biología molecular.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Hotel busca recepcionista con experiencia en atención al público y dominio de idiomas.,Hotel busca recepcionista con experiencia en atención al público y dominio de idiomas.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Centro cultural contrata persona coordinadora de proyectos culturales con experiencia en gestión de eventos.,Centro cultural contrata persona coordinadora de proyectos culturales con experiencia en gestión de eventos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Constructora requiere persona técnica en seguridad y salud ocupacional con certificación vigente.,Constructora requiere persona técnica en seguridad y salud ocupacional con certificación vigente.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Compañía financiera incorpora analista contable con manejo avanzado de Excel y enfoque en cumplimiento normativo.,Compañía financiera incorpora analista contable con manejo avanzado de Excel y enfoque en cumplimiento normativo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca profesional de enfermería para atención primaria con enfoque en cuidados centrados en la persona.,Se busca profesional de enfermería para atención primaria con enfoque en cuidados centrados en la persona.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Buscamos persona para recepción con habilidades de atención al cliente, manejo de idiomas y disponibilidad horaria.","Buscamos persona para recepción con habilidades de atención al cliente, manejo de idiomas y disponibilidad horaria.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se solicita personal de enfermería con título habilitante y compromiso con la atención centrada en la persona.,Se solicita personal de enfermería con título habilitante y compromiso con la atención centrada en la persona.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Solicitamos persona asesora legal con experiencia en derecho laboral y enfoque en cumplimiento normativo.,Solicitamos persona asesora legal con experiencia en derecho laboral y enfoque en cumplimiento normativo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona docente de primaria comprometida con la diversidad y la inclusión en el aula.,Se busca persona docente de primaria comprometida con la diversidad y la inclusión en el aula.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca persona gestora de logística con experiencia en optimización de rutas y gestión sostenible.,Se busca persona gestora de logística con experiencia en optimización de rutas y gestión sostenible.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos personal de recepción con excelentes habilidades comunicativas y orientación al servicio.,Buscamos personal de recepción con excelentes habilidades comunicativas y orientación al servicio.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se necesita personal administrativo con habilidades en atención ciudadana y gestión documental.,Se necesita personal administrativo con habilidades en atención ciudadana y gestión documental.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca especialista en marketing digital con enfoque en estrategias inclusivas y contenidos accesibles.,Se busca especialista en marketing digital con enfoque en estrategias inclusivas y contenidos accesibles.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona encargada de obra con experiencia en seguridad laboral y coordinación de equipos.,Buscamos persona encargada de obra con experiencia en seguridad laboral y coordinación de equipos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca analista de finanzas con experiencia en contabilidad y gestión de riesgos.,Se busca analista de finanzas con experiencia en contabilidad y gestión de riesgos.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona desarrolladora de software con experiencia en Python y trabajo colaborativo.,Buscamos persona desarrolladora de software con experiencia en Python y trabajo colaborativo.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos persona técnica de mantenimiento con experiencia en instalaciones comunitarias.,Buscamos persona técnica de mantenimiento con experiencia en instalaciones comunitarias.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se solicita profesional de logística con licencia de conducir y experiencia en gestión de inventarios.,Se solicita profesional de logística con licencia de conducir y experiencia en gestión de inventarios.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Buscamos personas desarrolladoras de software con experiencia en Python y metodologías ágiles.,Buscamos personas desarrolladoras de software con experiencia en Python y metodologías ágiles.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Se requiere analista de finanzas con experiencia en gestión de presupuestos, análisis de variaciones y manejo avanzado de Excel.","Se requiere analista de finanzas con experiencia en gestión de presupuestos, análisis de variaciones y manejo avanzado de Excel.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
"Empresa de servicios busca personal de atención al cliente con habilidades de comunicación, gestión de consultas y resolución de conflictos.","Empresa de servicios busca personal de atención al cliente con habilidades de comunicación, gestión de consultas y resolución de conflictos.",neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
Se busca docente de educación primaria con enfoque inclusivo y experiencia en trabajo colaborativo en el aula.,Se busca docente de educación primaria con enfoque inclusivo y experiencia en trabajo colaborativo en el aula.,neutral_inclusivo,"El texto ya es neutral, no requiere cambios.",5,,,
